name,description,stars,language,forks,url,created_at,updated_at,open_issues,default_branch,contributors_count,commits_count,topics,watchers,size,has_wiki,has_projects,has_issues,has_pages,releases_count,language_detected,package.json,package-lock.json,composer.json,composer.lock,vite.config.js,angular.json,tsconfig.json,babel.config.js,postcss.config.js,vue.config.js,category
lucidarch/lucid,"Build scalable Laravel apps without compromising code quality and the least amount of technical debt. Effortless code navigation, onboarding and reviews. Tailored for Microservices and mindful of Monoliths.",317,PHP,50,https://github.com/lucidarch/lucid,2020-10-30 09:30:22+00:00,2024-09-21 19:27:23+00:00,10,main,4,69,"['lucid', 'laravel', 'software-architecture', 'lucid-architecture', 'service-oriented-architecture', 'domain-driven-development', 'single-responsibility-principle', 'separation-of-concerns', 'microservices', 'monolith']",317,105,False,False,True,False,12,en,False,False,True,False,False,False,False,False,False,False,Outra Classificação
nickjanssen/PatrolJS,Navigation mesh toolkit for ThreeJS,309,JavaScript,53,https://github.com/nickjanssen/PatrolJS,2015-03-24 09:43:09+00:00,2024-09-19 03:44:38+00:00,3,master,1,10,[],309,357,True,True,True,True,0,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
vmitsaras/js-offcanvas,"A lightweight, flexible jQuery off-canvas navigation plugin which lets you create fully accessible sidebar or top/bottom sliding (or push) panels with keyboard interactions and ARIA attributes.",269,JavaScript,30,https://github.com/vmitsaras/js-offcanvas,2016-09-25 14:43:35+00:00,2024-10-07 15:38:44+00:00,6,master,1,84,"['offcanvas', 'jquery', 'aria', 'jquery-offcanvas', 'jquery-plugin', 'navigation', 'wai-aria', 'accessibility', 'a11y']",269,195,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
zobeirhamid/react-native-scrollable-navigation-bar,Respecting navigation bar for scrolling screens.,267,TypeScript,29,https://github.com/zobeirhamid/react-native-scrollable-navigation-bar,2019-03-12 01:21:30+00:00,2024-08-21 11:45:48+00:00,42,master,2,75,[],267,34781,True,True,True,True,4,en,True,False,False,False,False,False,True,True,False,False,Outra Classificação
aronCiucu/DCSTheWay,"Imports waypoints from DCS F10 map into the plane navigation system, like a Data Transfer Cartidge.",266,JavaScript,43,https://github.com/aronCiucu/DCSTheWay,2021-05-21 19:24:49+00:00,2024-08-19 05:50:02+00:00,24,main,10,154,[],266,20461,True,True,True,False,22,en,True,True,False,False,False,False,False,True,False,False,Outra Classificação
isaac-mason/recast-navigation-js,"JavaScript navigation mesh construction, path-finding, and spatial reasoning toolkit. WebAssembly port of Recast Navigation.",261,TypeScript,23,https://github.com/isaac-mason/recast-navigation-js,2022-08-17 14:27:05+00:00,2024-10-12 09:39:36+00:00,26,main,5,510,"['crowd-simulation', 'detour', 'javascript', 'navmesh-generation', 'pathfinding', 'recast', 'recastnavigation', 'webassembly']",261,8228,True,True,True,False,300,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
mathworks/MATLAB-extension-for-vscode,"This extension provides support for editing MATLAB® code in Visual Studio® Code and includes features such as syntax highlighting, code analysis, navigation support, and more.",235,TypeScript,15,https://github.com/mathworks/MATLAB-extension-for-vscode,2023-04-06 19:55:43+00:00,2024-10-11 14:14:40+00:00,72,main,6,157,"['matlab', 'matlab-language', 'vscode', 'vscode-extension']",235,4784,True,True,True,False,0,en,True,True,False,False,False,False,True,False,False,False,Outra Classificação
coryleach/UnityGUI,"UGUI Panel Systems for navigation, animation and more",232,C#,20,https://github.com/coryleach/UnityGUI,2019-10-27 22:12:50+00:00,2024-09-25 04:23:02+00:00,1,master,1,298,"['panelview', 'stack', 'ui', 'transitions', 'effects', 'gui', 'unity', 'unity3d', 'ugui', 'panel', 'package']",232,676,True,True,True,False,46,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
NoriginMedia/react-spatial-navigation,DEPRECATED. HOC-based Spatial Navigation. NEW Hooks version is available here: https://github.com/NoriginMedia/norigin-spatial-navigation,226,JavaScript,64,https://github.com/NoriginMedia/react-spatial-navigation,2019-02-04 18:46:25+00:00,2024-10-08 13:34:02+00:00,0,master,12,145,"['react', 'spatial-navigation', 'hoc', 'recompose']",226,7739,True,True,True,False,43,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
OlegIlyenko/graphiql-workspace,"A graphical interactive in-browser GraphQL IDE enhanced with tabbed navigation, HTTP headers, arbitrary endpoints, etc.",221,JavaScript,24,https://github.com/OlegIlyenko/graphiql-workspace,2016-11-26 00:11:37+00:00,2024-07-24 06:01:02+00:00,7,master,7,73,"['graphiql', 'workspace', 'browser-graphql-ide', 'arbitrary-endpoints', 'graphql']",221,4417,True,True,True,False,12,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
alexobenauer/obsidian-tag-navigator,Cross-reference navigation through your Obsidian tags and notes,220,TypeScript,17,https://github.com/alexobenauer/obsidian-tag-navigator,2021-09-12 20:24:25+00:00,2024-10-04 13:47:55+00:00,21,main,1,22,[],220,193,True,True,True,False,4,en,True,True,False,False,False,False,True,False,False,False,Outra Classificação
WICG/spatial-navigation,Directional focus navigation with arrow keys,216,JavaScript,38,https://github.com/WICG/spatial-navigation,2017-09-18 01:04:28+00:00,2024-10-08 13:34:06+00:00,17,main,14,1072,"['navigation', 'w3c', 'spatial-navigation']",216,7664,True,True,True,True,0,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
bscan/PerlNavigator,"Perl Language Server that includes syntax checking, perl critic, and code navigation",198,TypeScript,39,https://github.com/bscan/PerlNavigator,2022-01-18 02:10:22+00:00,2024-10-01 22:26:11+00:00,32,main,21,379,[],198,12082,True,True,True,False,45,en,True,True,False,False,False,False,True,False,False,False,Outra Classificação
braintree/jsdoc-template,"A clean, responsive documentation template with search and navigation highlighting for JSDoc 3",176,CSS,56,https://github.com/braintree/jsdoc-template,2016-05-26 17:37:00+00:00,2024-07-11 03:33:43+00:00,0,main,14,88,[],176,676,False,False,False,False,0,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
react-navigation/material-bottom-tabs,A Material Design bottom tab navigator for React Navigation,174,TypeScript,39,https://github.com/react-navigation/material-bottom-tabs,2018-05-04 16:45:06+00:00,2024-08-14 11:24:33+00:00,1,master,5,59,[],174,1717,True,True,True,False,9,en,True,False,False,False,False,False,True,False,False,False,Outra Classificação
aymanalhattami/filament-page-with-sidebar,Organize pages in the sidebar in order to make navigation between pages more comfortable.,174,Blade,22,https://github.com/aymanalhattami/filament-page-with-sidebar,2023-03-21 14:24:48+00:00,2024-10-07 07:44:28+00:00,1,main,8,117,"['filament', 'laravel']",174,508,True,True,True,False,29,en,True,True,True,False,False,False,False,False,False,False,Outra Classificação
ryangjchandler/filament-navigation,Build structured navigation menus in Filament.,164,PHP,63,https://github.com/ryangjchandler/filament-navigation,2022-04-18 13:18:38+00:00,2024-10-04 08:40:21+00:00,15,main,24,108,[],164,1109,True,True,True,False,18,en,True,True,True,False,False,False,False,False,False,False,Outra Classificação
gorhom/react-navigation-scrollable-modal,This is a POC to replicate the native interaction behavior of iOS modal presentation with React Navigation.,162,TypeScript,11,https://github.com/gorhom/react-navigation-scrollable-modal,2021-09-11 19:36:01+00:00,2024-09-25 05:32:30+00:00,2,master,2,13,"['react-native', 'react-navigation', 'modal', 'scrollable']",162,1345,False,False,True,False,0,en,True,False,False,False,False,False,True,True,False,False,Outra Classificação
markteekman/accessible-astro-dashboard,"An Accessible Admin Dashboard Theme for Astro with a login page and a dashboard overview. Includes accessibility features such as landmarks, better focus-outline and skip-links navigation. ",154,Astro,42,https://github.com/markteekman/accessible-astro-dashboard,2022-05-05 07:29:37+00:00,2024-10-11 15:58:03+00:00,0,main,1,88,"['accessibility', 'astro', 'html', 'javascript', 'scss', 'wcag', 'cms', 'dashboard', 'dashboard-templates', 'login-page', 'darkmode', 'a11y', 'skip-links', 'template', 'theme', 'utility-classes']",154,1033,False,True,True,False,8,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
github/session-resume,Annotate fields to be persisted on navigation away from the current page,150,JavaScript,14,https://github.com/github/session-resume,2019-02-06 18:12:48+00:00,2024-10-07 00:20:39+00:00,2,main,11,157,['decorator'],150,768,True,True,True,False,13,en,True,True,False,False,False,False,True,False,False,False,Outra Classificação
wangfengyuan/frontend-nav,"Front-end navigation website, used to collect high-quality front-end related websites from both domestic and foreign sources for convenient personal use",135,TypeScript,34,https://github.com/wangfengyuan/frontend-nav,2023-05-28 08:59:10+00:00,2024-09-01 21:24:43+00:00,0,master,1,40,"['nextjs', 'nextjs-auth', 'prisma', 'shadcn-ui', 'taildwindcss', 'typescript', 'vercel']",135,252,True,True,True,False,0,en,True,False,False,False,False,False,True,False,True,False,Outra Classificação
imanmalekian31/vue-bottom-navigation,🚀 Vue bottom navigation 🚀,103,Vue,17,https://github.com/imanmalekian31/vue-bottom-navigation,2021-08-05 11:59:06+00:00,2024-08-09 14:27:13+00:00,1,master,1,136,"['vue', 'javascript', 'html', 'css', 'navigation', 'navigation-bottom', 'menu', 'vuejs', 'menus', 'menu-navigation', 'swipe', 'grow', 'curved']",103,755,True,True,True,False,25,en,True,False,False,False,False,False,True,False,False,False,Outra Classificação
github/combobox-nav,Attach combobox navigation behavior to <input> or <textarea>.,98,JavaScript,20,https://github.com/github/combobox-nav,2018-10-11 20:10:35+00:00,2024-10-11 05:49:00+00:00,5,main,21,227,"['decorator', 'combobox', 'autocomplete']",98,1019,False,False,True,True,16,en,True,True,False,False,False,False,True,False,False,False,Outra Classificação
LibArea/libarea,"A platform for collective blogs and social media platform, forum, question and answer service (Q&A). Catalog of sites (programs), site navigation and directories - facets. A community based on the PHP HLEB micro-framework. ",94,PHP,24,https://github.com/LibArea/libarea,2021-03-12 07:21:21+00:00,2024-10-12 01:18:12+00:00,2,main,8,1795,"['hleb', 'php', 'social-network', 'community', 'blogging', 'blog', 'blogs', 'blog-engine', 'facets']",94,25367,True,True,True,False,61,en,False,False,True,False,False,False,False,False,False,False,Outra Classificação
mrwweb/clicky-menus,Simple click-triggered navigation submenus. Accessible and progressively enhanced.,90,JavaScript,15,https://github.com/mrwweb/clicky-menus,2021-03-16 03:33:34+00:00,2024-08-20 17:20:03+00:00,3,main,3,31,"['navigation', 'menu', 'submenu', 'dropdown', 'accessibility', 'progressive-enhancement']",90,57,False,False,True,False,2,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
stefanwalther/sense-navigation,Sheet Navigation + Actions for Qlik Sense.,88,JavaScript,61,https://github.com/stefanwalther/sense-navigation,2015-07-17 13:58:02+00:00,2024-09-23 15:17:37+00:00,0,master,2,383,"['qlik-sense', 'visualization-extension', 'action', 'macros', 'buttons', 'icons', 'font-awesome', 'visualization-extensions']",88,62299,False,False,True,False,6,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
codrops/astro-shop-view-transitions,Minimalist Shop with Browser View Transitions API and Astro for a smoother navigation experience.,84,Astro,18,https://github.com/codrops/astro-shop-view-transitions,2023-10-03 12:12:09+00:00,2024-10-03 20:19:20+00:00,0,master,3,18,['astro'],84,325,True,True,False,False,0,en,True,False,False,False,False,False,True,False,False,False,Outra Classificação
dooboolab-community/dooboo-native-ts,"Complete boilerplate for react-native app. Contains, typescript, react-hook, context-api, ts-jest, localization, navigation and etc.",81,TypeScript,27,https://github.com/dooboolab-community/dooboo-native-ts,2018-02-14 11:52:51+00:00,2024-05-15 07:57:26+00:00,2,main,4,275,"['react-native', 'react', 'typescript', 'react-hook', 'react-navigation']",81,8488,False,False,True,False,15,en,True,False,False,False,False,False,True,True,False,False,Outra Classificação
ericktatsui/Touch-Menu-Like-Android,A touch menu like Navigation Drawer of Android.,80,JavaScript,18,https://github.com/ericktatsui/Touch-Menu-Like-Android,2016-02-06 21:53:33+00:00,2024-03-04 15:47:31+00:00,6,master,2,27,[],80,304,True,True,True,True,2,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
mitchvoll/NeuroEvolutionDriver,2D autonomous car navigation with optimal driving lines through NeuroEvolution,79,JavaScript,14,https://github.com/mitchvoll/NeuroEvolutionDriver,2016-11-07 17:40:49+00:00,2024-02-26 13:28:27+00:00,1,master,3,33,[],79,52159,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
chrisbeluga/kirby-navigation,Navigation field for getkirby.com,78,Vue,13,https://github.com/chrisbeluga/kirby-navigation,2021-09-09 14:57:25+00:00,2024-09-12 17:42:03+00:00,15,main,6,61,[],78,466,True,True,True,False,12,en,True,False,True,False,False,False,False,False,False,False,Outra Classificação
sahat/megaboilerplate,"Handcrafted starter projects, optimized for simplicity and ease of use.",3830,CSS,255,https://github.com/sahat/megaboilerplate,2015-11-26 17:51:50+00:00,2024-10-12 03:16:11+00:00,79,master,16,1796,[],3830,13518,False,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
LN-Zap/zap-desktop,Zap Wallet - Cross platform Lightning Network wallet focused on user experience and ease of use ⚡️,1279,JavaScript,216,https://github.com/LN-Zap/zap-desktop,2017-08-10 16:14:13+00:00,2024-10-12 01:50:56+00:00,156,master,48,7501,"['zapwallet', 'lightning-network', 'lightning-network-wallet']",1279,226642,False,False,True,True,27,en,True,False,False,False,False,False,True,True,False,False,Outra Classificação
randy-girard/app_perf,Open source application performance monitoring tool with emphasis on ease of setup and use. Providing similar functionality like NewRelic/AppNeta/Skylight etc. ,387,Ruby,42,https://github.com/randy-girard/app_perf,2016-04-30 18:46:58+00:00,2024-09-14 17:57:16+00:00,4,master,10,223,"['application-monitoring', 'performance-monitoring', 'perf', 'metrics', 'monitor', 'rails', 'apm', 'trace', 'monitoring', 'performance', 'rpm']",387,9867,True,True,True,False,0,en,True,False,False,False,False,False,False,True,True,False,Outra Classificação
ssi-anik/amqp,php-amqplib wrapper that eases the consumption of RabbitMQ. A painless way of using RabbitMQ,134,PHP,23,https://github.com/ssi-anik/amqp,2019-08-22 07:29:01+00:00,2024-06-23 05:04:52+00:00,2,master,7,184,"['rabbitmq-consumer', 'php-rabbitmq', 'laravel-rabbitmq', 'lumen-rabbitmq', 'php-amqp', 'php', 'rabbitmq']",134,165,True,True,True,False,4,en,False,False,True,False,False,False,False,False,False,False,Outra Classificação
renoki-co/laravel-sns-events,Laravel SNS Events eases the processing of incoming SNS webhooks using Laravel Events.,132,PHP,16,https://github.com/renoki-co/laravel-sns-events,2019-05-29 15:44:49+00:00,2024-04-22 10:03:14+00:00,6,master,6,175,"['sns', 'laravel-events', 'sns-message', 'sns-topic', 'laravel-sns-events', 'sns-notification', 'subscription', 'laravel', 'hacktoberfest', 'aws']",132,193,True,True,True,False,21,en,False,False,True,False,False,False,False,False,False,False,Outra Classificação
Destiner/mev-inspect-js,"A JS port of ""mev-inspect-py"" optimised for ease of use.",129,TypeScript,14,https://github.com/Destiner/mev-inspect-js,2022-05-03 05:31:16+00:00,2024-07-09 09:47:55+00:00,5,main,2,650,[],129,1305,True,True,True,False,18,en,True,True,False,False,False,False,True,False,False,False,Outra Classificação
bbc/flashheart,A fully-featured Node.js REST client built for ease-of-use and resilience,114,JavaScript,24,https://github.com/bbc/flashheart,2015-11-30 14:58:47+00:00,2024-06-01 09:43:35+00:00,25,master,15,226,[],114,1340,True,True,True,True,35,en,True,True,False,False,False,False,True,False,False,False,Outra Classificação
imbo/behat-api-extension,"API extension for Behat, used to ease testing of JSON-based APIs",107,PHP,42,https://github.com/imbo/behat-api-extension,2016-06-01 15:01:12+00:00,2024-07-30 20:42:46+00:00,7,main,11,316,"['behat-extension', 'php', 'testing', 'rest', 'json', 'api', 'behat']",107,827,False,False,True,False,11,en,False,False,True,True,False,False,False,False,False,False,Outra Classificação
kartikm7/llocal,"Aiming to provide a seamless and privacy driven chatting experience with open-sourced technologies(Ollama), particularly open sourced LLM's(eg. Llama3, Phi-3, Mistral). Focused on ease of use. Available on both Windows and Mac.",83,TypeScript,13,https://github.com/kartikm7/llocal,2024-05-17 17:29:34+00:00,2024-10-08 05:00:13+00:00,8,master,4,109,"['llm', 'ollama', 'open-source', 'llocal', 'ai', 'desktop', 'electron', 'self-hosted', 'ui']",83,1194,True,True,True,False,7,en,True,True,False,False,False,False,True,False,True,False,Outra Classificação
ben-ng/gaggle,A Raft implementation that focuses on ease of use,64,JavaScript,11,https://github.com/ben-ng/gaggle,2015-02-15 02:01:12+00:00,2024-07-24 11:44:38+00:00,5,master,0,170,[],64,144,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
WordPress/press-this,Press This is a little tool that lets you grab bits of the web and create new posts with ease. It will even allow you to choose from images or videos included on the page and use them in your post. Use Press This as a quick and lightweight way to highlight another page on the web.,49,CSS,22,https://github.com/WordPress/press-this,2017-10-19 14:38:16+00:00,2024-09-26 21:26:58+00:00,42,trunk,1,20,[],49,138,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
Itz-Hyperz/v13-Discord-Bot-Old,"This is my V13 Discord Bot, it has around 95 commands, 17 events, and stores all kinds of data in an SQL database for ease of access. Not to mention a unique style and friendly help menu interface. Used by over 25 people in popular company based servers, this will bring you a professional look that tops your competition.",38,JavaScript,15,https://github.com/Itz-Hyperz/v13-Discord-Bot-Old,2021-09-22 01:42:29+00:00,2024-04-02 17:43:44+00:00,0,main,3,67,"['nodejs', 'discord-js', 'bot', 'v13', 'discord', 'moderation', 'ticket', 'tickets', 'config', 'reaction-roles', 'applications', 'welcome', 'leave', 'alt', 'fun-bot', 'discord-js-bot', 'customizable-options', 'multi-purpose', 'wecomer-bot', 'music-bot']",38,462,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
cjmellor/level-up,"Level-Up is a Laravel package introducing gamification into your applications. Users earn experience points (XP) and levels through interactions, while also unlocking achievements. It promotes engagement, competition, and fun through its dynamic leaderboard feature. Customisable to fit your specific needs",548,PHP,40,https://github.com/cjmellor/level-up,2023-04-03 18:45:43+00:00,2024-10-07 12:31:28+00:00,3,main,12,226,"['gamification', 'laravel', 'achievements', 'engagment', 'experience', 'leaderboard', 'levelling']",548,224,False,False,True,False,22,en,False,False,True,False,False,False,False,False,False,False,Outra Classificação
BranchMetrics/cordova-ionic-phonegap-branch-deep-linking-attribution,"The Branch Cordova Ionic Phonegap SDK for deep linking and attribution. Branch helps mobile apps grow with deep links / deeplinks that power paid acquisition and re-engagement campaigns, referral programs, content sharing, deep linked emails, smart banners, custom user onboarding, and more. ",233,JavaScript,145,https://github.com/BranchMetrics/cordova-ionic-phonegap-branch-deep-linking-attribution,2015-07-21 23:49:07+00:00,2024-10-01 23:40:07+00:00,55,master,48,1615,"['deep-links', 'branch-sdk', 'cordova', 'phonegap', 'ionic']",233,106709,False,False,True,False,101,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
mattpocock/xstate-catalogue,"Professionally designed, interactive state machines",814,TypeScript,63,https://github.com/mattpocock/xstate-catalogue,2021-03-20 18:45:36+00:00,2024-09-07 11:57:21+00:00,23,master,10,109,"['xstate', 'state-machine', 'typescript']",814,361,False,False,True,False,0,en,True,False,False,False,False,False,True,False,True,False,Outra Classificação
linode/manager,"Akamai's Cloud Manager is an open-source, single-page application designed as the primary frontend interface for interacting with the Linode API. It is entrusted by hundreds of thousands of customers with the management of their Linode services.",689,TypeScript,357,https://github.com/linode/manager,2016-05-16 13:24:49+00:00,2024-10-11 20:35:45+00:00,40,develop,128,15129,"['linode', 'linode-api', 'linode-manager', 'reactjs', 'react-router-v4', 'react-redux']",689,103505,False,True,True,True,341,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
jakearchibald/simple-serviceworker-tutorial,"A really simple ServiceWorker example, designed to be an interactive introduction to ServiceWorker",396,JavaScript,80,https://github.com/jakearchibald/simple-serviceworker-tutorial,2015-02-16 12:02:17+00:00,2024-08-07 10:40:38+00:00,4,gh-pages,3,13,[],396,155,True,True,True,True,0,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
nujan-io/nujan-ide,"Web IDE, powered by Nujan, is your ultimate browser-based IDE designed to simplify the journey of writing, testing, compiling, deploying, and interacting with smart contracts on TON. Write smart contracts from anywhere, No setups, no downloads, just pure convenience and versatility.",114,TypeScript,12,https://github.com/nujan-io/nujan-ide,2023-02-21 16:01:51+00:00,2024-10-11 11:13:49+00:00,24,main,1,266,"['hack-ton-berfest', 'hacktoberfest', 'ide', 'web-ide', 'ton-ide']",114,1398,True,True,True,False,0,en,True,True,False,False,False,False,True,False,False,False,Outra Classificação
metakirby5/yorha,:robot: CSS based on Nier Automata's interface design language.,276,HTML,21,https://github.com/metakirby5/yorha,2017-01-08 07:12:29+00:00,2024-10-10 19:24:46+00:00,1,master,1,44,[],276,17297,True,True,True,True,0,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
oracle/oci-designer-toolkit,"OCI designer toolKIT (OKIT) is a set of tools for enabling design, deploy and visualise OCI environments through a graphical web based interface.",261,JavaScript,125,https://github.com/oracle/oci-designer-toolkit,2020-05-12 14:24:53+00:00,2024-10-02 05:02:42+00:00,25,master,15,4583,"['oci', 'oci-terraform-modules', 'oci-cli', 'okit', 'oci-designer', 'oci-toolkit', 'visualise-oci-environments', 'oci-ansible']",261,29427,True,True,True,False,84,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
4lessandrodev/type-ddd,This package provide utils files and interfaces to assistant build a complex application with domain driving design.,257,TypeScript,14,https://github.com/4lessandrodev/type-ddd,2021-04-23 04:26:38+00:00,2024-10-12 09:56:13+00:00,1,main,6,1111,"['typescript-library', 'typescript', 'nodejs-library', 'domain-driven-design', 'clean-architecture', 'ddd', 'ddd-architecture', 'ddd-patterns', 'ddd-example', 'ddd-sample', 'value-object', 'utils-library', 'entity', 'aggregates', 'types-ddd', 'ddd-nodejs', 'nodejs', 'node-ddd', 'clean-code', 'use-cases']",257,9093,True,True,True,False,25,en,True,False,False,False,False,False,True,False,False,False,Outra Classificação
robinp7720/Oblecto,"Oblecto is a media server, which streams media you already own, and is designed to be at the heart of your entertainment experience. It runs on your home server to index and analyze your media such as Movies and TV Shows and presents them in an interface tailored for your media consupmtion needs.",171,JavaScript,22,https://github.com/robinp7720/Oblecto,2017-11-21 19:56:54+00:00,2024-10-05 13:26:43+00:00,35,master,7,611,"['media', 'mediacenter', 'mediaserver', 'rest-api', 'movie', 'tv-shows', 'storage', 'datahoarder', 'tracking', 'real-time', 'streaming-video', 'streaming', 'streaming-server', 'database', 'tvshows', 'hacktoberfest', 'self-hosted']",171,2809,True,True,True,False,2,en,True,True,False,False,False,False,True,False,False,False,Outra Classificação
yolanmees/Spikster,"Spikster is an open-source, powerful web hosting control panel designed to simplify server management and automate web services. Quickly set up and manage Nginx, PHP-FPM, MySQL, Redis, Exim, Dovecot, SpamAssassin, ClamAV, and Roundcube all from an intuitive interface. Perfect for developers, system administrators, and managed service providers.",108,PHP,18,https://github.com/yolanmees/Spikster,2023-08-20 17:23:07+00:00,2024-10-11 07:03:04+00:00,5,master,19,856,"['apache2', 'control-panel', 'control-panels', 'dns-server', 'laravel', 'linux-server', 'mail-server', 'nginx', 'open-source', 'php', 'vps', 'vps-managment', 'web-panel', 'web-server', 'deployment', 'cpanel', 'webserver', 'cpanel-alternative', 'hosting-panel', 'server-management']",108,10714,True,True,True,False,0,en,True,False,True,False,False,False,False,False,True,False,Outra Classificação
Streampunk/macadam,Async node.js interface to Blackmagic Design capture and playback devices.,107,C++,24,https://github.com/Streampunk/macadam,2015-11-13 23:37:13+00:00,2024-06-08 06:06:28+00:00,13,master,8,245,[],107,15720,True,True,True,False,0,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
apinf/openapi-designer,Design interface for creating Open API (Swagger) specification files,69,JavaScript,18,https://github.com/apinf/openapi-designer,2016-10-03 07:17:37+00:00,2024-04-02 17:55:18+00:00,42,master,11,883,"['swagger', 'api-documentation', 'api-design', 'swagger-specification', 'swagger-spec', 'open-api', 'open-api-specification']",69,18454,False,True,True,False,5,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
