name,description,stars,language,forks,url,created_at,updated_at,open_issues,default_branch,contributors_count,commits_count,topics,watchers,size,has_wiki,has_projects,has_issues,has_pages,releases_count,language_detected,package.json,package-lock.json,composer.json,composer.lock,vite.config.js,angular.json,tsconfig.json,babel.config.js,postcss.config.js,vue.config.js,category
erikras/react-redux-universal-hot-example,"A starter boilerplate for a universal webapp using express, react, redux, webpack, and react-transform",11996,JavaScript,2499,https://github.com/erikras/react-redux-universal-hot-example,2015-06-23,2024-10-09,422,master,96,971,[],11996,9006,True,True,True,False,1,en,True,False,False,False,False,False,False,False,False,False,Componente UX
luin/medis,"💻 Medis is a beautiful, easy-to-use Mac database management application for Redis.",11607,JavaScript,787,https://github.com/luin/medis,2015-10-12,2024-10-09,65,master,16,318,"['redis', 'gui', 'mac', 'electron', 'redis-cluster', 'redis-desktop-manager', 'redis-gui', 'redis-sentinel']",11607,52877,False,False,True,False,5,en,True,True,False,False,False,False,True,False,False,False,Aplicação UX
ptmt/react-native-macos,[deprecated in favor of https://microsoft.github.io/react-native-windows/] React Native for macOS is an experimental fork for writing desktop apps using Cocoa,11241,JavaScript,429,https://github.com/ptmt/react-native-macos,2015-10-04,2024-10-11,74,master,326,13043,[],11241,85473,True,True,True,False,9,en,True,False,False,False,False,False,False,False,False,False,Componente UX
connors/photon,The fastest way to build beautiful Electron apps using simple HTML and CSS,10010,CSS,579,https://github.com/connors/photon,2015-09-28,2024-10-11,82,master,12,261,"['photon', 'electron', 'css', 'html']",10010,3152,False,True,True,True,3,en,True,False,False,False,False,False,False,False,False,False,Aplicação UX
vuematerial/vue-material,"Vue.js Framework - ready-to-use Vue components with Material Design, free forever.",9888,Vue,1155,https://github.com/vuematerial/vue-material,2016-06-17,2024-10-12,244,dev,90,1132,"['vue', 'javascript', 'material', 'material-design', 'vue-material', 'hacktoberfest', 'hacktoberfest2021']",9888,20168,False,True,True,False,33,en,True,True,False,False,False,False,False,False,False,False,Componente UX
oblador/react-native-animatable,Standard set of easy to use animations and declarative transitions for React Native,9834,JavaScript,702,https://github.com/oblador/react-native-animatable,2015-10-18,2024-10-12,169,master,30,187,"['react-native', 'animation', 'transition']",9834,1755,False,True,True,False,24,en,True,False,False,False,False,False,False,True,False,False,Componente UX
FormidableLabs/spectacle,A React-based library for creating sleek presentations using JSX syntax that gives you the ability to live demo your code.,9753,TypeScript,690,https://github.com/FormidableLabs/spectacle,2015-06-30,2024-10-12,74,main,153,1274,"['react', 'reactjs', 'presentation', 'keynote', 'slides', 'spectacle']",9753,146009,False,True,True,False,67,en,True,False,False,False,False,False,True,False,False,False,Componente UX
organicmaps/organicmaps,"🍃 Organic Maps is a free Android & iOS offline maps app for travelers, tourists, hikers, and cyclists. It uses crowd-sourced OpenStreetMap data and is developed with love by MapsWithMe (MapsMe) founders and our community. No ads, no tracking, no data collection, no crapware. Please donate to support the development!",9728,C++,932,https://github.com/organicmaps/organicmaps,2020-12-27,2024-10-12,2675,master,297,41561,"['ios', 'android', 'privacy', 'cpp', 'java', 'objective-c', 'maps', 'mobile-app', 'mobile', 'offline-maps', 'cyclists', 'hikers', 'travelers', 'tourists', 'offline', 'app', 'navigation', 'routing', 'openstreetmap', 'hacktoberfest']",9728,7355106,True,False,True,False,59,en,True,False,False,False,False,False,False,False,False,False,Aplicação UX
aws-amplify/amplify-js,A declarative JavaScript library for application development using cloud services.,9420,TypeScript,2123,https://github.com/aws-amplify/amplify-js,2017-10-02,2024-10-11,649,main,367,9679,"['react', 'cloud-service', 'metrics', 'javascript', 'react-native', 'aws', 'aws-apigateway', 'aws-cognito', 'pinpoint', 'aws-mobile', 'aws-s3', 'mobile-analytics', 'pwa', 'analytics', 'storage', 'cognito', 'amazon-cognito', 'aws-amplify']",9420,225170,True,True,True,True,155,en,True,False,False,False,False,False,True,False,False,False,Aplicação UX
i18next/react-i18next,Internationalization for react done right. Using the i18next i18n ecosystem.,9248,JavaScript,1025,https://github.com/i18next/react-i18next,2015-12-12,2024-10-12,23,master,173,1756,"['react', 'react-native', 'translation', 'internationalization', 'i18n', 'i18next', 'ssr']",9248,18462,True,True,True,False,0,en,True,True,False,False,False,False,True,False,False,False,Componente UX
facebookarchive/react-360,Create amazing 360 and VR content using React,8733,JavaScript,1224,https://github.com/facebookarchive/react-360,2016-12-12,2024-10-10,293,master,38,433,[],8733,80218,False,True,True,True,8,en,True,False,False,False,False,False,False,True,False,False,Componente UX
mertJF/tailblocks,Ready-to-use Tailwind CSS blocks.,8710,JavaScript,826,https://github.com/mertJF/tailblocks,2020-05-14,2024-10-12,46,master,7,57,"['css', 'tailwind', 'ui-components', 'tailblocks']",8710,26393,True,True,True,True,0,en,True,False,False,False,False,False,False,False,False,False,Componente UX
developit/htm,"Hyperscript Tagged Markup: JSX alternative using standard tagged templates, with compiler support.",8692,JavaScript,170,https://github.com/developit/htm,2018-07-30,2024-10-11,42,master,30,409,"['jsx', 'babel', 'babel-plugin', 'tagged-template', 'virtual-dom']",8692,377,False,False,True,False,16,en,True,False,False,False,False,False,False,True,False,False,Componente UX
react-native-image-picker/react-native-image-picker,:sunrise_over_mountains: A React Native module that allows you to use native UI to select media from the device library or directly from the camera.,8461,Java,2078,https://github.com/react-native-image-picker/react-native-image-picker,2015-06-08,2024-10-10,307,main,166,839,"['react-native', 'image-picker', 'picker']",8461,2871,False,False,True,False,131,en,True,False,False,False,False,False,True,False,False,False,Componente UX
GeekyAnts/vue-native-core,Vue Native is a framework to build cross platform native mobile apps using JavaScript,8318,JavaScript,297,https://github.com/GeekyAnts/vue-native-core,2018-02-23,2024-10-10,35,master,15,352,"['vue-native', 'vue', 'framework', 'javascript', 'ios', 'android', 'mobile-app-development']",8318,2273,True,True,True,False,11,en,True,True,False,False,False,False,False,False,False,False,Aplicação UX
CorentinTh/it-tools,"Collection of handy online tools for developers, with great UX. ",22000,Vue,2660,https://github.com/CorentinTh/it-tools,2020-04-05,2024-10-12,550,main,41,601,"['vuejs', 'tools', 'tool', 'converter', 'website', 'frontend', 'developer-tools', 'developer-productivity', 'productivity', 'javascript', 'typescript']",22000,12428,True,True,True,False,9,en,True,False,False,False,False,False,True,False,False,False,Componente UX
reown-com/appkit,The full stack toolkit to build onchain app UX,4903,TypeScript,1385,https://github.com/reown-com/appkit,2018-03-29,2024-10-12,132,main,151,1794,"['walletconnect', 'plugin', 'widget', 'ethereum', 'wallet', 'integration', 'dapps', 'react']",4903,82636,False,True,True,False,292,en,True,False,False,False,False,False,True,False,False,False,Componente UX
adrianhajdin/project_modern_ui_ux_gpt3,Master the creation of Modern UX/UI Websites,3822,CSS,864,https://github.com/adrianhajdin/project_modern_ui_ux_gpt3,2021-10-23,2024-10-12,25,main,2,22,"['css', 'react', 'ui', 'ux']",3822,21705,True,True,True,False,0,en,True,True,False,False,False,False,False,False,False,False,Componente UX
adrianhajdin/project_hoobank,Modern UI/UX website using React.js & Tailwind CSS,2525,JavaScript,890,https://github.com/adrianhajdin/project_hoobank,2022-08-08,2024-10-12,16,main,1,10,"['react', 'reactjs', 'tailwind', 'tailwindcss']",2525,2288,True,True,True,False,0,en,True,True,False,False,True,False,False,False,False,False,Componente UX
nikgraf/belle,Configurable React Components with great UX,2511,JavaScript,104,https://github.com/nikgraf/belle,2015-03-19,2024-09-13,48,master,18,1528,[],2511,19351,False,True,True,True,0,en,True,False,False,False,False,False,False,False,False,False,Componente UX
sanniassin/react-input-mask,Input masking component for React. Made with attention to UX.,2230,JavaScript,256,https://github.com/sanniassin/react-input-mask,2015-06-13,2024-10-08,139,master,11,407,[],2230,2618,True,True,True,True,48,en,True,True,False,False,False,False,False,False,False,False,Componente UX
KlausSchaefers/quant-ux,"Quant-UX - Prototype, Test and Learn",1918,Vue,198,https://github.com/KlausSchaefers/quant-ux,2019-04-22,2024-10-10,107,master,18,1556,[],1918,168344,True,True,True,False,0,en,True,True,False,False,False,False,False,True,False,True,Ferramenta UX
antares-sql/antares,"A modern, fast and productivity driven SQL client with a focus in UX",1802,Vue,123,https://github.com/antares-sql/antares,2020-04-30,2024-10-12,105,master,26,1796,"['sql', 'client', 'electron-app', 'vue', 'mysql', 'database', 'desktop-app', 'javascript', 'mariadb', 'linux-app', 'macos-app', 'windows-app', 'sql-client', 'electron', 'antares', 'postgresql', 'sqlite', 'sqlite3', 'typescript', 'firebirdsql']",1802,10254,True,True,True,False,130,en,True,True,False,False,False,False,True,False,False,False,Componente UX
mCaptcha/mCaptcha,A no-nonsense CAPTCHA system with seamless UX | Backend component,1685,Rust,69,https://github.com/mCaptcha/mCaptcha,2021-03-09,2024-10-10,41,master,17,692,"['mcaptcha', 'captcha', 'proof-of-work', 'privacy', 'self-hosted', 'rust', 'actix-web', 'spam-protection', 'ddos-protection', 'ddos-mitigation', 'self-host']",1685,34700,True,True,True,True,2,en,True,True,False,False,False,False,True,False,False,False,Componente UX
adrianhajdin/project_modern_ui_ux_restaurant,"This is a code repository for the corresponding video tutorial. In this video, we're going to build a Modern UI/UX Restaurant Landing Page Website",1410,JavaScript,369,https://github.com/adrianhajdin/project_modern_ui_ux_restaurant,2022-01-11,2024-10-11,13,main,2,13,"['react', 'reactjs', 'modern', 'ui', 'ux']",1410,44666,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Componente UX
neon-age/Smart-Inspector,Fluent re-take on Unity Inspector UX. Packed with QoL improvements.,922,C#,52,https://github.com/neon-age/Smart-Inspector,2021-06-13,2024-09-19,15,main,3,60,"['unity', 'ux', 'inspector', 'editor', 'extension', 'compact', 'ui', 'tabs', 'components', 'events', 'drawers', 'reordering', 'reorderable', 'fluent', 'ui-toolkit', 'toolkit', 'ui-elements', 'utils', 'helpers', 'styling']",922,512,True,True,True,False,6,en,True,False,False,False,False,False,False,False,False,False,Componente UX
fgr-araujo/vue-shortkey,Vue-ShortKey - The ultimate shortcut plugin to improve the UX,887,JavaScript,101,https://github.com/fgr-araujo/vue-shortkey,2016-11-09,2024-10-11,63,master,17,177,"['vue-shortkey', 'shortcut', 'vuejs', 'vue']",887,2032,True,True,True,False,2,en,True,True,False,False,False,False,False,False,False,False,Componente UX
foundry-rs/forge-std,"Forge Standard Library is a collection of helpful contracts for use with forge and foundry. It leverages forge's cheatcodes to make writing tests easier and faster, while improving the UX of cheatcodes. For more in-depth usage examples checkout the tests.",833,Solidity,327,https://github.com/foundry-rs/forge-std,2021-12-24,2024-10-11,35,master,100,392,[],833,685,False,True,True,False,30,en,True,False,False,False,False,False,False,False,False,False,Componente UX
Temzasse/react-modal-sheet,Flexible bottom sheet component built with Framer Motion to provide buttery smooth UX while keeping accessibility in mind 🪐,832,TypeScript,79,https://github.com/Temzasse/react-modal-sheet,2020-05-17,2024-10-12,24,main,13,172,"['reactjs', 'framer-motion', 'bottom-sheet', 'modal', 'accessibility']",832,51872,True,True,True,True,33,en,True,True,False,False,False,False,True,False,False,False,Componente UX
hicetnunc2000/hicetnunc,hicetnunc UI/UX,800,JavaScript,281,https://github.com/hicetnunc2000/hicetnunc,2020-09-05,2024-10-04,141,main,65,3807,"['tezos', 'react', 'ui-ux', 'dapp']",800,19583,True,True,True,True,6,en,True,True,False,False,False,False,False,False,False,False,Componente UX
wellyshen/react-cool-img,😎 🏞 A React <Img /> component let you handle image UX and performance as a Pro!,778,TypeScript,29,https://github.com/wellyshen/react-cool-img,2019-11-09,2024-09-14,23,master,6,1859,"['react', 'ui', 'img', 'placeholder', 'lazy-loading', 'auto-retry', 'component', 'intersection-observer', 'performance-optimization', 'ssr', 'ux', 'seo', 'typescript']",778,12584,True,True,True,False,28,en,True,False,False,False,False,False,True,False,False,False,Componente UX
adrianhajdin/travel_ui_ux,"Build and Deploy a Fully Responsive Modern UI/UX Website, React.js, Next.js 13, Tailwind CSS",762,TypeScript,191,https://github.com/adrianhajdin/travel_ui_ux,2023-10-12,2024-10-11,6,main,2,4,"['nextjs13', 'reactjs', 'tailwindcss']",762,5934,True,True,True,False,0,en,True,True,False,False,False,False,True,False,True,False,Componente UX
Voxelum/x-minecraft-launcher,An Open Source Minecraft Launcher with Modern UX.   Provide a Disk Efficient way to manage all your Mods!,689,TypeScript,103,https://github.com/Voxelum/x-minecraft-launcher,2017-06-28,2024-10-12,83,master,32,2575,"['electron-vue', 'electron', 'typescript', 'nodejs', 'vite', 'minecraft', 'minecraftforge', 'fabricmc', 'minecraft-launcher', 'modrinth', 'curseforge', 'custom-minecraft-launcher', 'quiltmc']",689,31983,False,True,True,False,143,en,True,False,False,False,False,False,False,False,False,False,Componente UX
sonnylazuardi/react-native-nike-running,🏃 UI & UX Prototype of redesigned Nike+ Running for React Native 📱+ React Native DOM (Web)  🌏,682,JavaScript,98,https://github.com/sonnylazuardi/react-native-nike-running,2016-12-30,2024-09-19,1,master,2,17,[],682,8169,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Componente UX
6eDesign/svelte-calendar,A lightweight datepicker with neat animations and a unique UX.,539,Svelte,89,https://github.com/6eDesign/svelte-calendar,2018-11-25,2024-10-11,36,master,9,254,"['svelte', 'sveltejs', 'svelte-v3', 'svelte3', 'svelte-framework', 'datepicker', 'calendar-component', 'calendar-widget']",539,2849,True,True,True,True,46,en,True,True,False,False,False,False,False,False,False,False,Componente UX
AudiusProject/hedgehog,🦔 Build DApps like Apps -- A Metamask alternative that empowers you to build good UX,437,TypeScript,59,https://github.com/AudiusProject/hedgehog,2019-04-11,2024-09-25,3,main,8,59,[],437,728,True,True,True,False,0,en,True,True,False,False,False,False,True,False,False,False,Aplicação UX
okta/okta-signin-widget,HTML/CSS/JS widget that provides out-of-the-box authentication UX for your organization's apps,376,JavaScript,319,https://github.com/okta/okta-signin-widget,2015-11-17,2024-10-09,342,master,157,2500,[],376,142225,True,True,True,False,249,en,True,False,False,False,False,False,True,True,False,False,Componente UX
mrk-us/sketchsheets,Free ready to print sketch sheet templates for UX designers,264,HTML,16,https://github.com/mrk-us/sketchsheets,2016-02-06,2024-04-19,1,master,0,29,"['templates', 'sketch', 'sketch-sheets', 'ux-design', 'wireframes', 'printing', 'design', 'design-tools', 'ui', 'ux']",264,53223,True,True,True,False,0,en,True,True,False,False,False,False,False,False,False,False,Ferramenta UX
evmts/tevm-monorepo,A library that enables next-generation UX and DX via putting an ethereum node in the browser and solidity in javascript,250,TypeScript,25,https://github.com/evmts/tevm-monorepo,2023-02-14,2024-10-10,23,main,14,1462,"['evm', 'forge', 'solidity', 'typescript']",250,77918,False,True,True,False,2755,en,True,False,False,False,False,False,False,False,False,False,Componente UX
hirbod/react-native-volume-manager,"React Native module which adds the ability to change the system volume on iOS and Android, listen to volume changes and supress the native volume UI to build your own volume slider or UX. It can listen to iOS mute switch and ringer mode changes on Android (and let you set the ringer mode)",236,TypeScript,16,https://github.com/hirbod/react-native-volume-manager,2022-06-02,2024-10-11,12,main,5,118,"['android', 'expo', 'ios', 'react', 'react-native']",236,4337,True,True,True,False,21,en,True,False,False,False,False,False,True,True,False,False,Componente UX
sejr/react-messenger,"Chat UX components built with React, inspired by Facebook Messenger",230,JavaScript,62,https://github.com/sejr/react-messenger,2019-01-08,2024-10-09,12,master,3,20,"['react', 'messenger', 'chat', 'facebook', 'library', 'components', 'ux', 'messaging', 'css', 'css-grid']",230,3949,True,True,True,False,0,en,True,True,False,False,False,False,False,False,False,False,Componente UX
mblarsen/vue-browser-acl,Easy user access control in Vue for better UX. Build on top of the browser-acl package.,214,TypeScript,27,https://github.com/mblarsen/vue-browser-acl,2017-10-22,2024-06-09,11,master,7,219,"['vue', 'vuejs', 'vue-router', 'acl', 'acl-library', 'browser-acl', 'vuex']",214,1202,False,False,True,False,0,en,True,False,False,False,False,False,True,False,False,False,Componente UX
bbc/html5-video-compositor,This is the BBC Research & Development UX Team's experimental shader based video composition engine for the browser. For new projects please consider using or new VideoContext library https://github.com/bbc/videocontext .,208,JavaScript,59,https://github.com/bbc/html5-video-compositor,2015-06-24,2024-10-05,2,master,1,148,[],208,4143,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Componente UX
rdkcentral/Lightning,Lightning - The WPE UI Framework for developing Apps and UX,190,JavaScript,109,https://github.com/rdkcentral/Lightning,2017-03-08,2024-10-09,63,master,47,1394,[],190,17087,False,True,True,True,25,en,True,True,False,False,True,False,True,False,False,False,Aplicação UX
rfmiotto/react-use-draggable-scroll,useDraggable is a React hook that allows a wrapping div to be scrolled with the mouse. It adds momentum for a nice UX and has a high performance since it does not rely on any state changes.,113,TypeScript,11,https://github.com/rfmiotto/react-use-draggable-scroll,2021-08-11,2024-10-09,10,main,5,43,[],113,1707,True,True,True,False,0,en,True,False,False,False,False,False,True,False,True,False,Componente UX
aurelia/app-ux-showcase,An application that showcases the various features of Aurelia UX.,98,HTML,29,https://github.com/aurelia/app-ux-showcase,2016-11-02,2024-01-14,7,master,11,92,[],98,2346,False,True,True,False,0,en,True,False,False,False,False,False,True,False,False,False,Aplicação UX
Govind783/react-e-commerce-,"a modern e-commerce website with great UI UX built using react with google pay, visa, mastercard and paypal integration",83,JavaScript,39,https://github.com/Govind783/react-e-commerce-,2022-11-25,2024-10-10,0,main,1,19,"['react', 'reactjs', 'e-commerce', 'e-commerce-platform', 'e-commerce-website', 'ecommerce-platform', 'ecommerce-store', 'ecommerce-website', 'react-ecommerce']",83,18462,True,True,True,False,0,en,True,True,False,False,False,False,False,False,False,False,Componente UX
EttaWallet/EttaWallet,"Simple open-source non-custodial bitcoin/lightning wallet with a strong bias towards usability, accessibility and good UX",73,TypeScript,18,https://github.com/EttaWallet/EttaWallet,2022-06-08,2024-09-18,6,next,1,232,"['bitcoin', 'lightning', 'react-native', 'wallet']",73,11882,True,True,True,False,0,en,True,False,False,False,False,False,True,True,False,False,Componente UX
hkxicor/uber-clone-react-native,Uber UI/UX Clone in React Native,67,JavaScript,38,https://github.com/hkxicor/uber-clone-react-native,2017-08-02,2024-09-11,2,master,3,30,"['react', 'uber', 'android', 'uber-ui', 'react-native']",67,1234,True,True,True,False,0,en,True,True,False,False,False,False,False,False,False,False,Componente UX
storybookjs/storybook,"Storybook is the industry standard workshop for building, documenting, and testing UI components in isolation",84200,TypeScript,9258,https://github.com/storybookjs/storybook,2016-03-18,2024-10-13,2068,next,371,63262,"['storybook', 'styleguide', 'testing', 'components', 'webpack', 'ui', 'react', 'vue', 'react-native', 'design-systems', 'javascript', 'angular', 'svelte', 'web-components', 'typescript', 'html', 'vite', 'workshop', 'documentation', 'stories']",84200,895107,False,True,True,False,1441,en,True,False,False,False,False,False,False,False,False,False,Componente UX
ChatGPTNextWeb/ChatGPT-Next-Web,A cross-platform ChatGPT/Gemini UI (Web / PWA / Linux / Win / MacOS). 一键拥有你自己的跨平台 ChatGPT/Gemini 应用。,75634,TypeScript,58886,https://github.com/ChatGPTNextWeb/ChatGPT-Next-Web,2023-03-10,2024-10-13,448,main,224,2670,"['chatgpt', 'nextjs', 'vercel', 'webui', 'cross-platform', 'tauri', 'tauri-app', 'react', 'desktop', 'gemini', 'fe', 'gemini-pro', 'gemini-server', 'gemini-ultra', 'ollama', 'groq', 'claude', 'calclaude', 'gpt-4o']",75634,17929,False,True,True,False,71,en,True,False,False,False,False,False,True,False,False,False,Componente UX
ElemeFE/element,A Vue.js 2.0 UI Toolkit for Web,54117,Vue,14643,https://github.com/ElemeFE/element,2016-09-03,2024-10-12,2842,dev,411,4612,"['vue', 'components', 'javascript', 'vue-components', 'ui-kit', 'element-ui', 'vuejs']",54117,93346,True,True,True,True,145,en,True,False,False,False,False,False,False,False,False,False,Componente UX
vuejs/core,"🖖 Vue.js is a progressive, incrementally-adoptable JavaScript framework for building UI on the web.",47188,TypeScript,8254,https://github.com/vuejs/core,2018-06-12,2024-10-13,884,main,442,6425,[],47188,30142,False,True,True,False,237,en,True,False,False,False,False,False,True,False,False,False,Componente UX
tabler/tabler,Tabler is free and open-source HTML Dashboard UI Kit built on Bootstrap,37915,HTML,3956,https://github.com/tabler/tabler,2018-02-01,2024-10-13,83,dev,113,2572,"['dashboard', 'html', 'bootstrap', 'sass', 'scss', 'boilerplate-template', 'admin-dashboard', 'dashboard-templates', 'modular', 'dashboards', 'themes', 'jekyll', 'css', 'adminpanel', 'bootstrap4-theme', 'uikit', 'ui-kit', 'bootstrap5', 'sponsors', 'html5']",37915,297272,False,True,True,True,43,en,True,False,False,False,False,False,False,False,False,False,Componente UX
chakra-ui/chakra-ui,"⚡️ Simple, Modular & Accessible UI Components for your React Applications",37621,TypeScript,3223,https://github.com/chakra-ui/chakra-ui,2019-08-17,2024-10-12,10,main,404,9947,"['chakra-ui', 'react', 'uikit', 'react-components', 'accessible', 'a11y', 'wai-aria', 'reactjs', 'dark-mode', 'ui-components', 'ui-library', 'ark-ui', 'design-system', 'component', 'styled', 'css-in-js']",37621,151883,True,True,True,False,3374,en,True,False,False,False,False,False,True,False,False,False,Componente UX
TanStack/table,"🤖 Headless UI for building powerful tables & datagrids for TS/JS -  React-Table, Vue-Table, Solid-Table, Svelte-Table",25056,TypeScript,3074,https://github.com/TanStack/table,2016-10-20,2024-10-12,189,main,428,2460,"['react', 'table', 'datagrid', 'datatable', 'grid', 'datagrids', 'hooks', 'sorting', 'filtering', 'grouping', 'pagination', 'reactjs', 'solid', 'solidjs', 'svelte', 'typescript', 'vue', 'javascript', 'sveltejs']",25056,25631,False,False,True,False,263,en,True,False,False,False,False,False,True,False,False,False,Componente UX
react-native-elements/react-native-elements,Cross-Platform React Native UI Toolkit,25005,MDX,4637,https://github.com/react-native-elements/react-native-elements,2016-09-08,2024-10-13,141,next,376,2427,"['ui-components', 'react-native', 'ios', 'android', 'react', 'ui', 'mobile-app', 'hacktoberfest', 'cross-platform', 'hacktoberfest2023']",25005,169971,False,True,True,True,85,en,True,False,False,False,False,False,True,False,False,False,Componente UX
element-plus/element-plus,🎉 A Vue.js 3 UI Library made by Element team,24328,TypeScript,16225,https://github.com/element-plus/element-plus,2020-07-21,2024-10-13,1823,dev,434,5836,"['vuejs', 'component-library', 'element-ui', 'vue', 'vue-components', 'element-plus']",24328,708320,True,True,True,True,200,en,True,False,False,False,False,False,True,False,False,False,Componente UX
iview/iview,A high quality UI Toolkit built on Vue.js 2.0,23960,Vue,4140,https://github.com/iview/iview,2016-07-28,2024-10-12,1225,2.0,149,3031,"['vue', 'components', 'ui-kit', 'vue-components', 'javascript', 'ui-design', 'css', 'design-systems', 'frontend', 'iview']",23960,32725,True,True,True,False,85,en,True,False,False,False,False,False,True,False,False,False,Componente UX
youzan/vant,"A lightweight, customizable Vue UI library for mobile web apps.",23236,TypeScript,9485,https://github.com/youzan/vant,2017-04-19,2024-10-12,91,main,327,10125,"['vue', 'mobile', 'components', 'vant', 'vue3', 'ui-library', 'ui-kit']",23236,123385,True,False,True,True,268,en,True,False,False,False,False,False,True,False,False,False,Componente UX
nextui-org/nextui,"🚀   Beautiful, fast and modern React UI library.",21695,TypeScript,1457,https://github.com/nextui-org/nextui,2021-04-22,2024-10-12,442,canary,197,3037,"['reactjs', 'library', 'component-library', 'components', 'hacktoberfest', 'hacktoberfest2024']",21695,53248,True,True,True,False,1706,en,True,False,False,False,False,False,True,False,False,False,Componente UX
necolas/react-native-web,Cross-platform React UI packages,21609,JavaScript,1786,https://github.com/necolas/react-native-web,2015-06-09,2024-10-12,125,master,174,1975,"['react', 'react-components', 'gui-framework', 'css-in-js', 'react-native', 'react-native-web', 'cross-platform', 'react-dom', 'react-ui']",21609,95157,False,False,True,True,21,en,True,True,False,False,False,False,False,False,False,False,Componente UX
palantir/blueprint,A React-based UI toolkit for the web,20682,TypeScript,2170,https://github.com/palantir/blueprint,2016-10-25,2024-10-12,741,develop,391,3588,"['react', 'components', 'typescript', 'lerna', 'design', 'system', 'ui', 'toolkit', 'table', 'sass', 'blueprint', 'octo-correct-managed']",20682,181375,True,True,True,True,111,en,True,False,False,False,False,False,False,False,False,False,Componente UX
GeekyAnts/NativeBase,"Mobile-first, accessible components for React Native & Web to build consistent UI across Android, iOS and Web.",20189,TypeScript,2383,https://github.com/GeekyAnts/NativeBase,2016-04-15,2024-10-12,372,master,221,6324,"['react-native', 'nativebase', 'ui-components', 'native-platforms', 'ios', 'android', 'react', 'nextjs', 'hacktoberfest']",20189,71496,True,True,True,False,227,en,True,False,False,False,False,False,True,True,False,False,Componente UX
microsoft/fluentui,"Fluent UI web represents a collection of utilities, React components, and web components for building web applications.",18411,TypeScript,2722,https://github.com/microsoft/fluentui,2016-06-06,2024-10-12,577,master,387,18609,"['react', 'react-components', 'office-ui-fabric', 'microsoft', 'components', 'fluent']",18411,687324,True,True,True,True,17250,en,True,False,False,False,False,False,False,True,False,False,Componente UX
alibaba/weex,A framework for building Mobile cross-platform UI,18268,C++,2131,https://github.com/alibaba/weex,2016-03-11,2024-10-11,64,master,193,12045,"['mobile', 'android', 'ios', 'weex', 'web', 'sdk']",18268,370500,True,True,True,True,7,en,True,True,False,False,False,False,False,False,False,False,Aplicação UX
airyland/vux,Mobile UI Components based on Vue & WeUI,17591,Vue,3709,https://github.com/airyland/vux,2016-02-15,2024-10-12,404,v2,118,2632,"['ant', 'vux', 'weui', 'vue', 'vue-components', 'components', 'web-app', 'wechat', 'javascript', 'mobile-web', 'vue2']",17591,33203,False,False,True,True,80,en,True,False,False,False,False,False,False,False,False,False,Componente UX
Lissy93/dashy,"🚀 A self-hostable personal dashboard built for you. Includes status-checking, widgets, themes, icon packs, a UI editor and tons more!",17190,Vue,1309,https://github.com/Lissy93/dashy,2021-02-28,2024-10-13,98,master,144,3607,"['dashboard', 'self-hosted', 'vue', 'docker', 'startpage', 'homepage', 'homelab', 'nodejs', 'awesome', 'mit', 'organization', 'productivity', 'hacktoberfest', 'pwa']",17190,718706,True,True,True,True,19,en,True,False,False,False,False,False,True,False,False,True,Componente UX
FaridSafi/react-native-gifted-chat,💬 The most complete chat UI for React Native,13497,TypeScript,3551,https://github.com/FaridSafi/react-native-gifted-chat,2015-11-14,2024-10-11,194,master,190,1472,"['react-native', 'chat', 'component']",13497,49761,False,True,True,False,75,en,True,False,False,False,False,False,True,False,False,False,Componente UX
Semantic-Org/Semantic-UI-React,The official Semantic-UI-React integration,13213,JavaScript,4051,https://github.com/Semantic-Org/Semantic-UI-React,2015-06-19,2024-10-12,212,master,304,3131,"['react', 'semantic-ui', 'component-library', 'components', 'javascript-libraries', 'javascript-library', 'frontend-framework', 'frontend-components', 'react-components', 'react-library', 'js-library']",13213,208130,False,False,True,True,23,en,True,False,False,False,False,False,True,False,False,False,Componente UX
segmentio/evergreen,🌲 Evergreen React UI Framework by Segment,12387,JavaScript,833,https://github.com/segmentio/evergreen,2017-07-30,2024-10-09,80,master,143,987,"['design-systems', 'react', 'segment', 'ui', 'ui-components', 'component-library', 'evergreen']",12387,231646,False,False,True,True,204,en,True,False,False,False,False,False,True,False,False,False,Componente UX
ant-design/ant-design-mobile,Essential UI blocks for building mobile web apps.,11631,TypeScript,2396,https://github.com/ant-design/ant-design-mobile,2015-11-30,2024-10-11,225,master,268,7712,"['react', 'javascript', 'typescript', 'mobile', 'react-components', 'antd', 'antd-mobile', 'ant-design']",11631,156991,False,True,True,True,272,en,True,False,False,False,False,False,True,False,False,False,Componente UX
tamagui/tamagui,"Style React fast with 100% parity on React Native, an optional UI kit, and optimizing compiler.",11237,TypeScript,474,https://github.com/tamagui/tamagui,2020-10-16,2024-10-13,139,master,186,10984,"['react', 'react-native', 'react-native-web', 'css-in-js', 'ui', 'ui-components', 'typescript', 'optimizing-compiler', 'atomic-css', 'tailwind', 'vite', 'webpack']",11237,660452,False,True,True,False,1061,en,True,False,False,False,False,False,True,False,False,False,Componente UX
